nodename,batch,solution,version,git,task,data,timestamp,action,stderr,ret
mr-dl11,1602401401,dplyr,1.0.2,,join,J1_1e9_NA_0_0,1602432530.52968,skip,6,1
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e2_0_0,1602432530.55803,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e2_0_0,1602432615.17395,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e1_0_0,1602432615.19167,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e1_0_0,1602432693.11515,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_2e0_0_0,1602432693.13528,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_2e0_0_0,1602432826.56672,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e2_0_1,1602432826.58402,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e7_1e2_0_1,1602432898.61123,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e2_0_0,1602432898.63091,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e2_0_0,1602433847.68862,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e1_0_0,1602433847.7099,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e1_0_0,1602434827.43932,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_2e0_0_0,1602434827.45905,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_2e0_0_0,1602436524.61793,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e2_0_1,1602436524.63589,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e8_1e2_0_1,1602437285.27961,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e2_0_0,1602437285.29912,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e2_0_0,1602437972.6273,finish,1,137
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e1_0_0,1602437972.80115,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e1_0_0,1602438555.34259,finish,1,137
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_2e0_0_0,1602438555.73543,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_2e0_0_0,1602439160.26864,finish,1,137
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e2_0_1,1602439160.69502,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,groupby,G1_1e9_1e2_0_1,1602439829.19346,finish,1,137
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e7_NA_0_0,1602439829.55615,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e7_NA_0_0,1602439985.64295,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e8_NA_0_0,1602439985.66268,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e8_NA_0_0,1602442059.25586,finish,0,0
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e9_NA_0_0,1602442059.27205,start,,
mr-dl11,1602401401,pandas,1.1.3,db08276bc116c438d3fdee492026f8223584c477,join,J1_1e9_NA_0_0,1602443057.62893,finish,1,137
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e7_1e2_0_0,1602443057.83063,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e7_1e1_0_0,1602443057.87651,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e7_2e0_0_0,1602443057.91499,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e7_1e2_0_1,1602443057.9393,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e8_1e2_0_0,1602443057.96978,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e8_1e1_0_0,1602443057.99726,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e8_2e0_0_0,1602443058.01543,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e8_1e2_0_1,1602443058.04985,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e9_1e2_0_0,1602443058.07605,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e9_1e1_0_0,1602443058.1052,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e9_2e0_0_0,1602443058.13462,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,groupby,G1_1e9_1e2_0_1,1602443058.17204,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,join,J1_1e7_NA_0_0,1602443058.22574,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,join,J1_1e8_NA_0_0,1602443058.25185,skip,4,0
mr-dl11,1602401401,spark,3.0.1,,join,J1_1e9_NA_0_0,1602443058.29191,skip,88,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e2_0_0,1602443058.3326,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e2_0_0,1602443175.3809,finish,0,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e1_0_0,1602443175.40078,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e1_0_0,1602443730.25616,finish,0,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_2e0_0_0,1602443730.27547,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_2e0_0_0,1602446110.58192,finish,0,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e2_0_1,1602446110.60223,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e7_1e2_0_1,1602446218.86245,finish,0,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e2_0_0,1602446218.88445,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e2_0_0,1602447804.1593,finish,23,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e1_0_0,1602447804.17965,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e1_0_0,1602455007.82912,finish,22,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_2e0_0_0,1602455007.84884,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_2e0_0_0,1602455887.09401,finish,23,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e2_0_1,1602455887.11272,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e8_1e2_0_1,1602457428.39754,finish,23,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e2_0_0,1602457428.41718,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e2_0_0,1602468239.45208,finish,4154,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e1_0_0,1602468239.57818,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e1_0_0,1602479048.78468,finish,3746,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_2e0_0_0,1602479048.87878,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_2e0_0_0,1602489859.33039,finish,2978,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e2_0_1,1602489859.40703,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,groupby,G1_1e9_1e2_0_1,1602500668.54566,finish,1424,1
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e7_NA_0_0,1602500668.64552,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e7_NA_0_0,1602501343.3,finish,0,0
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e8_NA_0_0,1602501343.32055,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e8_NA_0_0,1602506689.79584,finish,1,137
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e9_NA_0_0,1602506690.0545,start,,
mr-dl11,1602401401,dask,2.30.0,5401c49bae351c1fedf3bab37c9529369e1ea2fd,join,J1_1e9_NA_0_0,1602509092.2789,finish,1,137
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e7_1e2_0_0,1602509092.75179,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e7_1e1_0_0,1602509092.83209,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e7_2e0_0_0,1602509092.8671,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e7_1e2_0_1,1602509092.88762,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e8_1e2_0_0,1602509092.90673,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e8_1e1_0_0,1602509092.92171,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e8_2e0_0_0,1602509092.9492,skip,45,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e8_1e2_0_1,1602509092.96764,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e9_1e2_0_0,1602509092.99155,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e9_1e1_0_0,1602509093.0246,skip,13,1
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e9_2e0_0_0,1602509093.09306,skip,53,1
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,groupby,G1_1e9_1e2_0_1,1602509093.13192,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,join,J1_1e7_NA_0_0,1602509093.15231,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,join,J1_1e8_NA_0_0,1602509093.17311,skip,0,0
mr-dl11,1602401401,juliadf,0.21.7,a7c1c9a6e47a92321bbc9d500dab9b04cc4a6a39,join,J1_1e9_NA_0_0,1602509093.19916,skip,64,0
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e7_1e2_0_0,1602509093.22944,skip,2,0
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e7_1e1_0_0,1602509093.44375,skip,2,0
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e7_2e0_0_0,1602509093.45881,skip,2,0
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e7_1e2_0_1,1602509093.47715,skip,2,0
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e8_1e2_0_0,1602509093.52108,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e8_1e1_0_0,1602509093.54892,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e8_2e0_0_0,1602509093.57018,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e8_1e2_0_1,1602509093.58743,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e9_1e2_0_0,1602509093.60518,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e9_1e1_0_0,1602509093.62126,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e9_2e0_0_0,1602509093.63872,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,groupby,G1_1e9_1e2_0_1,1602509093.65831,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,join,J1_1e7_NA_0_0,1602509093.67834,skip,2,0
mr-dl11,1602401401,cudf,0.13.0,,join,J1_1e8_NA_0_0,1602509093.69409,skip,10,1
mr-dl11,1602401401,cudf,0.13.0,,join,J1_1e9_NA_0_0,1602509093.71353,skip,10,1
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e7_1e2_0_0,1602509093.73793,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e7_1e1_0_0,1602509093.81244,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e7_2e0_0_0,1602509093.83024,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e7_1e2_0_1,1602509093.8549,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e8_1e2_0_0,1602509093.87473,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e8_1e1_0_0,1602509093.89289,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e8_2e0_0_0,1602509093.90854,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e8_1e2_0_1,1602509093.92857,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e9_1e2_0_0,1602509093.94815,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e9_1e1_0_0,1602509093.96877,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e9_2e0_0_0,1602509093.98809,skip,0,0
mr-dl11,1602401401,clickhouse,20.3.8.53,,groupby,G2_1e9_1e2_0_1,1602509094.00914,skip,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e2_0_0,1603006304.10748,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e2_0_0,1603006330.7292,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e1_0_0,1603006330.74944,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e1_0_0,1603006399.01082,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_2e0_0_0,1603006399.03122,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_2e0_0_0,1603006659.41653,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e2_0_1,1603006659.43631,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e7_1e2_0_1,1603006683.26345,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e2_0_0,1603006683.28293,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e2_0_0,1603006926.56348,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e1_0_0,1603006926.58277,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e1_0_0,1603007669.0604,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_2e0_0_0,1603007669.07881,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_2e0_0_0,1603010275.42595,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e2_0_1,1603010275.45129,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e8_1e2_0_1,1603010492.70278,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e2_0_0,1603010492.72219,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e2_0_0,1603013417.48101,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e1_0_0,1603013417.60377,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e1_0_0,1603022825.85811,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_2e0_0_0,1603022826.03345,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_2e0_0_0,1603033646.11237,finish,1,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e2_0_1,1603033646.29638,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,groupby,G1_1e9_1e2_0_1,1603036101.21445,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e7_NA_0_0,1603036101.34051,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e7_NA_0_0,1603036322.17648,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e8_NA_0_0,1603036322.19662,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e8_NA_0_0,1603038946.53092,finish,0,0
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e9_NA_0_0,1603038946.55075,start,,
mr-dl11,1603006201,data.table,1.13.1,7b10d4ccf94752f5260e0b7ec21d05662da5f1a4,join,J1_1e9_NA_0_0,1603042549.3361,finish,6,1
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e2_0_0,1603042549.74864,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e2_0_0,1603042603.39844,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e1_0_0,1603042603.41543,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e1_0_0,1603042646.71395,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_2e0_0_0,1603042646.73246,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_2e0_0_0,1603042716.48576,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e2_0_1,1603042716.50307,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e7_1e2_0_1,1603042759.05258,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e2_0_0,1603042759.07025,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e2_0_0,1603043380.33363,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e1_0_0,1603043380.3523,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e1_0_0,1603043792.53393,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_2e0_0_0,1603043792.5528,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_2e0_0_0,1603044507.02427,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e2_0_1,1603044507.04062,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e8_1e2_0_1,1603045024.74125,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e2_0_0,1603045024.75924,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e2_0_0,1603049809.63542,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e1_0_0,1603049809.69482,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e1_0_0,1603054461.46132,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_2e0_0_0,1603054461.51379,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_2e0_0_0,1603061991.10424,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e2_0_1,1603061991.1601,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,groupby,G1_1e9_1e2_0_1,1603065801.53993,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e7_NA_0_0,1603065801.59428,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e7_NA_0_0,1603065949.17184,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e8_NA_0_0,1603065949.19314,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e8_NA_0_0,1603066533.51136,finish,0,0
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e9_NA_0_0,1603066533.53934,start,,
mr-dl11,1603006201,pydatatable,1.0.0a0,d9985db12ae469790393d18c9c08bc75356bbf41,join,J1_1e9_NA_0_0,1603073070.30905,finish,4,1
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e7_1e2_0_0,1603073070.66086,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e7_1e1_0_0,1603073070.72985,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e7_2e0_0_0,1603073070.75951,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e7_1e2_0_1,1603073070.79516,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e8_1e2_0_0,1603073070.82109,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e8_1e1_0_0,1603073070.84186,skip,14,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e8_2e0_0_0,1603073070.86829,skip,16,0
mr-dl11,1603006201,dplyr,1.0.2,,groupby,G1_1e8_1e2_0_1,1603073070.89345,skip,14,0
